"id";"cliente_id";"tipo";"nota";"proxima_accion";"fecha_proxima";"fecha";"asesor"
263;"860026892";"LLAMADA";"SE LLAMA AL CLENTE";"NO TIENE PROYECTOS ";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
264;"860071887";"LLAMADA";"SE LLAMA AL CLENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
265;"900229496";"LLAMADA";"SE LLAMA AL CLENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
266;"900540736";"LLAMADA";"SE LLAMA AL CLENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
267;"900780828";"LLAMADA";"SE LLAMA AL CLENTE";"POR EL MOMENTO NO TIENEN REQUERIMIENTOS";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
268;"900893797";"LLAMADA";"SE LLAMA AL CLENTE";"NO TIENE PROYECTOS ";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
269;"900945404";"LLAMADA";"SE LLAMA AL CLENTE";"POR EL MOMENTO NO TIENEN REQUERIMIENTOS";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
270;"901157147";"LLAMADA";"SE LLAMA AL CLENTE";"NO TIENE EN LA ACTUALIDAD REQUERIMIENTOS PARA NUESTROS PRODUCTOS";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
271;"901229729";"LLAMADA";"SE LLAMA AL CLENTE";"NO TIENE PROYECTOS ";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
272;"901245611";"LLAMADA";"SE LLAMA AL CLENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
273;"901354392";"LLAMADA";"SE LLAMA AL CLENTE";"NO TIENE PROYECTOS ";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
274;"901386168";"LLAMADA";"SE LLAMA AL CLENTE";"NO TIENE PROYECTOS ";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
275;"901706676";"LLAMADA";"SE LLAMA AL CLENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-19";"2026-05-14 00:00:00";"JUAN VICENTE PAEZ OSPINA"
276;"800251165";"WHATSAPP";"CLIENTE HACE PAGO";"SE ELEBORA PEDIDO";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
277;"79355835";"LLAMADA";"SE LLAMA AL CLIENTE";"POR AHORA NO NECESITA NADA";"2026-05-20";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
278;"79829724";"LLAMADA";"SE LLAMA AL CLIENTE";"POR AHORA NO NECESITA NADA";"2026-05-20";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
279;"830085540";"LLAMADA";"SE LLAMA AL CLIENTE";"CLIENTE NO TIENE PROYECTOS ACTUALMENTE";"2026-05-20";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
280;"899999124";"LLAMADA";"SE LLAMA AL CLIENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
281;"900907783";"LLAMADA";"SE LLAMA AL CLIENTE";"POR AHORA NO NECESITA NADA";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
282;"901252089";"LLAMADA";"SE LLAMA AL CLIENTE";"POR EL MOMENTO NO TIENEN REQUERIMIENTOS";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
283;"901444146";"LLAMADA";"SE LLAMA AL CLIENTE";"POR AHORA NO NECESITA NADA";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
284;"901495313";"LLAMADA";"SE LLAMA AL CLIENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
285;"901514754";"LLAMADA";"SE LLAMA AL CLIENTE";"AL MOMENTO NO HAY PROYECTOS, NOS CONTACTAN CUANDO TENGAN ALGÚN REQUERIMIENTO";"2026-05-20";"2026-05-15 00:00:00";"JUAN VICENTE PAEZ OSPINA"
286;"901660833";"LLAMADA";"SE LLAMA AL CLIENTE";"CLIENTE NO TIENE PROYECTOS AN LA ACTUALIDAD";"2026-05-20";"2026-05-25 00:00:00";"JUAN VICENTE PAEZ OSPINA"
287;"901737194";"LLAMADA";"SE LLAMA AL CLIENTE";"CLIENTE NO TIENE PROYECTOS ACTUALMENTE";"2026-05-20";"2026-05-25 00:00:00";"JUAN VICENTE PAEZ OSPINA"
288;"904830006";"LLAMADA";"SE LLAMA AL CLIENTE";"CLIENTE NO TIENE PROYECTOS ACTUALMENTE";"2026-05-20";"2026-05-25 00:00:00";"JUAN VICENTE PAEZ OSPINA"
289;"13702636";"LLAMADA";"CLIENTE SOLICITA COTIZACION PARA 1000 M2 DE MALLA EXPANDIDA, SE LE HACE LA COTIZACION";"LLAMAR EL 26 DE MAYO";"2026-05-28";"2026-05-23 00:00:00";"JUAN VICENTE PAEZ OSPINA"
290;"900325497";"WHATSAPP";"SE LE ESCRIBE AL CLIENTE PARA PREGUNTAR POR LA OFERTA ENVIADA, COMENTA QUE ES PARA UN CONJUNTO EN GUACHETA, QUE ESTA EN ESTUDIO Y RESPONDE LO SIGUIENTE: ""MIRA YO YA HE COMPRADO CON USTEDES Y SE QUE POR SER FABRICA LOS PRECIOS SON INMEJORABLES SI EL PROYECTO SE DA ME CONTACTO CON USTEDES DE INMEDIATO""""""";"MENSAJE DE SEGUIMIENTO";"2026-05-30";"2026-05-25 00:00:00";"JUAN VICENTE PAEZ OSPINA"
291;"900260920";"LLAMADA";"SE LLAMA AL CLIENTE";"PROYECTO EN STANDBY POR LLUVIAS";"2026-05-31";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
292;"13702636";"WHATSAPP";"SE LE ESCRIBE AL CLIENTE PARA INDICARLE EN UN MEJOR PRECVIO SI CERRAMOS NEGOCIO ESTA SEMANA, A LA ESPERA DE RESPUESTA";"VOLVER A CONTACTAR";"2026-05-31";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
293;"79906730";"WHATSAPP";"SE LE ENVIA OFERTA DE PANEL REYCO DE 2.50x2.20 Y UNA PUERTA DOBLE HOJA DE 2.80x2.50";"AVERIGUAR POR LA OFERTA";"2026-05-28";"2026-05-27 10:50:45";"JUAN VICENTE PAEZ OSPINA"
294;"901328488";"LLAMADA";"NO SE HA DEFINIO NADA POR PARTE DEL CLIENTE FINAL";"LLAMAR DE NUEVO";"2026-05-29";"2026-05-27 14:23:27";"JUAN VICENTE PAEZ OSPINA"
295;"79278768";"LLAMADA";"SE LE LLAMA PERO NO CONTESTA.";"LLAMAR DE NUEVO";"2026-05-28";"2026-05-27 00:00:00";"JUAN VICENTE PAEZ OSPINA"
296;"79970667";"COTIZACION";"CLIENTE SOLICITA 100 CONCERTINAS SE ENVIA LA OFERTA";"ESPERAR PAGO";"2026-05-29";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
297;"900949398";"LLAMADA";"CLIENTE POR EL MOMENTO NO TIENE REQUERIMIENTOS";"SEGUR CONTACTANDO";"2026-06-05";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
298;"79906730";"WHATSAPP";"CLIENTE SOLICITA AJUSTES EN LAS OFERTAS SE ENVIAN NUEVAS COTIZACIONES CON LOS AJUSTES SOLICITADOS";"CONFIRMAR RECEPCION DE OFERTAS";"2026-05-29";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
299;"79278768";"LLAMADA";"CLIENTE INFORMA QUE PARA EL OTRO MES TOMAN LA DESICION";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
300;"79906730";"WHATSAPP";"CLIENTE ESTA ESTUDIANDO LA PROPUESTA, LLAMAR EL 29/05/2026";"MENSAJE DE SEGUIMIENTO";"2026-05-29";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
301;"J-29730621-8";"LLAMADA";"CLIENTE ESTA A LA ESPERA DE PAGO POR PARTE DEL CLIENTE FINAL";"LLAMAR DE NUEVO";"2026-05-29";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
302;"900260920";"LLAMADA";"VA A HACER UNAS CONSULTAS Y HABLAMOS MAÑANA EN LA MAÑANA";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
303;"900325497";"LLAMADA";"EL CONJUNTO AUN NO DEFINE EL CERRAMIENTO";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
304;"13702636";"LLAMADA";"CLIENTE FINAL AUN NO HACE EL ANTICIPO PARA HACER LA COMPRA CON NOSOTROS";"LLAMAR DE NUEVO";"2026-05-29";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
305;"79340110";"LLAMADA";"PROYECTO AUN EN ESTUDIO";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
306;"901830389";"LLAMADA";"CLIENTE INDICA QUE LO LLAME MAÑANA PARA VER RPESUPUESTO";"LLAMAR DE NUEVO";"2026-05-29";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
307;"901229729";"LLAMADA";"CLIENTE POR EL MOMENTO NO TIENE REQUERIMIENTOS";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
308;"900024921";"LLAMADA";"POR EL MOMENTO NO HAY REQUERIMIENTOS";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-28 00:00:00";"JUAN VICENTE PAEZ OSPINA"
309;"900917704";"LLAMADA";"CLIENTE INFORMA QUE NO TIENE POR AHORA REQUERIMIENTOS, QUE NOS TENDRAN EN CUENTA";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
310;"901364281";"LLAMADA";"CLIENTE INFORMA QUE ESTAN EN ESPERA DE NUEVOS PROYECTOS";"LLAMAR DE NUEVO";"2026-06-01";"2026-05-26 00:00:00";"JUAN VICENTE PAEZ OSPINA"
