;id;cliente;direccion;telefono;ciudad;departamento;ciudad_id;departamento_id;email;sector;sector_id;contacto;tel_contacto;asesor;maneja_sucursales;estado;fecha_creacion
183;901548890;CONSORCIO REFORZAMIENTO PTCC 2022;CR 13 96 67 OF 516 ED AKORI;6013459450;Bogota D.C.;Bogota, D.C.;3301;33;arga@pytinfraestructura.com;;NULL;FREDY LOMBANA;3014881882;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
184;901555711;ESCALA PLAN SAS;CL 4 6 39 IN 201;3112512582;Cajica;Cundinamarca;1411;14;escalaplan2022@gmail.com;;NULL;EFRAIN MONTES FORERO;3112512582;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
185;901587636;LA RESERVA DISEÑO Y CONSTRUCCION S.A.S.;CR 9 5 A 95 BRR LAS AVENIDAS;3203028060;Florencia;Caquetá;801;8;lareservaclubhouse@gmail.com;Constructora;6;YINA MARCELA OCHOA JARAMILLO;3203028060;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
186;901589646;INVERGLOBAL INTEGRAL SAS;CR 18E 46 29;3023889005;Sincelejo;Sucre;2801;28;inverglobalintegralsas2022@gmail.com;;NULL;ING CARLOS LOPEZ;3015568586;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
187;901613227;G ARQUITECTURA  CONSTRUCCIONES Y DISENO  SAS;CL 94 A 13 59 OF 201;3158702234;Bogota D.C.;Bogota, D.C.;3301;33;facturacion@garquitecturayproyectos.com;Constructora;6;SANDRA SANDOVAL;3108872744;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
188;901627524;CONSORCIO INGEPLAN-IIA;CL 77 11 19 OF 602;3209391842;Bogota D.C.;Bogota, D.C.;3301;33;juanpablo.munoz@gmail.co;;NULL;JUAN ESTEBAN MONCADA;3164497262;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
189;901644378;ALEXANDER BENAVIDES CONSTRUCCIONES Y AIRES ACONDICIONADOS SAS;CLL 17 A NRO. 16-14 PARTE ALTA;3209187793;Ibague;Tolima;2901;29;construcciones072020@gmail.com;Constructora;6;ALEXANDER BENAVIDES;3209187793;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
190;901682342;GLOBAL INGENIERÍA & MONTAJES SAS;VDA VERGANZO SECTOR GOMEZ;3103456887;Tocancipa;Cundinamarca;14101;14;globalingenieriasas2023@gmail.com;;NULL;ALFREDO VANEGAS;3008368366;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
191;901682855;LC CONSTRUCCIONES, MANTENIMIENTOS Y SERVICIOS S.A.S.;CR 14 4499 ED RINCON DE MARBELLA APTO 601 BRR MARBELLA;3145128322;Cartagena;Bolívar;501;5;lccomaser@gmail.com;Constructora;6;LUIS ALBERTO;3145128322;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
192;901694308;CONSORCIO MEJORAMIENTOS EDURURALES 2023;CL 23 12 19 OF 702;3008021416;Bogota D.C.;Bogota, D.C.;3301;33;0;;NULL;JESUS SALGADO;3004400866;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
193;901695681;LAP INGENIERIA Y SOLUCIONES INTEGRALES  SAS;MZ 38 LT 14 BRR NUEVO BOSQUE;3112269743;Cartagena;Bolívar;501;5;lapingenieriasoluciones@gmail.com;;NULL;ING WILMER SABALZA;3112269743;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
194;901724184;SABANA PÁDEL SAS;CL 3 NO. 3 E - 116 CONJ HUERTAS DE CAJICA III CA 19;3142120688;Cajica;Cundinamarca;1411;14;sabanapadel23@gmail.com;;NULL;NICOLÁS JIMÉNEZ;3012711105;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
195;901737194;SERVICIOS MONTAJES MALLAS Y CONSTRUCCIONES SEMCO DC S.A.S.;CL 24 11 47;3134186546;Bucaramanga;Santander;2701;27;semcocsas@gmail.com;Constructora;6;STALIN MURCIA;3163467529;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
196;901738346;WILPAR SOLUCIONES INDUSTRIALES SAS;CL 48 22 87;3103219120;Neira;Caldas;714;7;wilparsolucionesindustriales@gmail.com;;NULL;WILFREDO MUÑOZ ESPINOZA;3150032894;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
197;901760429;CONSORCIO BETHEL;CL 13 5 77;6012658754;San Andres;San Andres Y Providencia;2601;26;axioma.ingenieria@gmail.com;;NULL;JUAN MANUEL PABON;3143130895;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
198;901761595;UNION TEMPORAL MARIPI2023;CL 24 10 16 OF 104;3125919250;Tunja;Boyacá;601;6;cobingsas@gmail.com;;NULL;JOSE LOPEZ;3166665535;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
199;901766544;CONSORCIO M&G;CL 74 # 15 - 80 OF 704 IN 2;3013703963;Bogota D.C.;Bogota, D.C.;NULL;NULL;grupomymsas1@gmail.com;Consorcio;45;CHRISTOPHER SALAZAR;3134824139;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
200;901767904;UNION TEMPORAL EDIFICACION CAR;TV 47 A 21 57 BRR EL BOSQUE;3213929800;Cartagena;Bolívar;501;5;utedificacioncar@gmail.com;;NULL;ANA MARIA AVILES;3150611000;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
201;901781786;CONSORCIO CONSTRUCTOR H.M.I.;CL 74 75 B 20;6016609105;Bogota D.C.;Bogota, D.C.;3301;33;contabilidad@servinci.com;Constructora;6;ANGELA TORRES;3163711230;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
202;901794456;PIMACOM DISTRIBUCIONES S A S;CR 44 25 75;3125572167;Medellin;Antioquia;201;2;pimacomdistribucioness@gmail.com;;NULL;CAMILA RODRIGUEZ;3227483675;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
203;901801138;METALICAS ELGO SAS;CL 96 94 P 14;3006659654;Bogota D.C.;Bogota, D.C.;3301;33;elgope70@gmail.com;;NULL;ELIECER GOMEZ;3006659654;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
204;901817724;DISTRIBUIDORA LA ALIANZA DC SAS;CR 106 18 58;3134773067;Bogota D.C.;Bogota, D.C.;3301;33;lymapepin@hotmail.com;;NULL;Sra MARISOL;3134773067;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
205;901830389;TUBOS LAMINAS Y CUBIERTAS DEL ESPINAL S.A.S;MNZ 11 CASA P11 BRR BALCANES;3214485176;Espinal;Tolima;2916;29;tlcespi@hotmail.com;;NULL;NELSON VARGAS;3227236757;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
206;901839894;ARGECOR SAS;CR 101 C NO. 141 - 30;3143690561;Bogota D.C.;Bogota, D.C.;3301;33;gerencia@argecor.com;;NULL;ORLEANS ROMERO;3143690561;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
207;901843491;SOLTEC M.I. SAS;VDA EL VERGANZO SECTOR ESCUELA;3216878151;Tocancipa;Cundinamarca;14101;14;soltec2322@gmail.com;;NULL;JESUS ANDRES OROZCO;3005363855;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
208;901874161;CANINOS PRIME SAS;CR 18 59 SUR 14;3138588914;Bogota D.C.;Bogota, D.C.;3301;33;caninosprime1@gmail.com;;NULL;MIGUEL ESPAÑA;3138588914;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
209;901880021;CONSORCIO INNOVACION 24;CR 29 B 71 43;3145146878;Bogota D.C.;Bogota, D.C.;3301;33;consorcioinnovacion24@gamil.com;;NULL;ARQ JULIETH BERNAL;3156167845;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
210;901896795;CONSORCIO PARQUE LA PASCUALA 2024;CL 12 15 60 BRR MONTECARLO;3114384330;Bogota D.C.;Bogota, D.C.;3301;33;obarreto1903@gmail.com;;NULL;SANDY BARRETO;3145363097;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
211;901899984;CONSORCIO SUBESTACIONES;CR 31 A # 28 - 21;3115890819;Yopal;Casanare;901;9;consorciosubestaciones@gmail.com;;NULL;CESAR CARDENAS ROLDAN;3115890819;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
212;901900732;CONSORCIO MAR VERDE CV;CR 13 90 36 OF 402;6016112840;Bogota D.C.;Bogota, D.C.;3301;33;contein@contein.com.co;;NULL;ARQ. PATRICIA ASTROS;3144461307;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
213;901920231;NEW MILLENNIUM SERVICES S.A.S;CR 10B ESTE 21 38 SUR;3174621043;Bogota D.C.;Bogota, D.C.;3301;33;nmscorporativo@gmail.com;;NULL;DANIEL GARZON;3175997942;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
214;901924140;MEGA PROYECTOS SM SAS;CR 94 A NO. 6 40 TO 12 AP 402;3155301776;Bogota D.C.;Bogota, D.C.;NULL;NULL;megaproyectossmadm@gmail.com;Constructora;6;IVAN MONICO;3206120592;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
215;901931671;ORNAMETÁLICAS RB S.A.S.;CR 27 NO. 29 A 31;3193590285;Bogota D.C.;Bogota, D.C.;NULL;NULL;ornametalicasrb@outlook.com;Fábricas;17;RAFAEL BEJARANO;3163959112;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
216;901940203;PROYETTA S.A.S;CALLE 62 3 28 AP 408;3232296852;Bogota D.C.;Bogota, D.C.;NULL;NULL;proyettasas@gmail.com;Constructora;6;ANDRES TORRES;3176803281;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
217;901940354;MALLAS CERRAMIENTOS E INGENIERIA S.A.S;CL 8 H 6 SD BRR EL CAMPESTRE;3135994984;Cartagena;Bolívar;NULL;NULL;aristizabalingenieriasas@gmail.com;Constructora;6;DAYANA ARISTIZABAL;3008556767;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
218;901959152;CAMION ORIENTAL S.A.S.;CR 1A 5A 18;3246853937;Chia;Cundinamarca;NULL;NULL;gerencia.camionoriental@gmail.com;Empresas de transporte;39;DIEGO GONZALEZ;3246853937;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
219;904830006;VYG PROYECTOS S.A.S.;DG 46 SUR 50 22 OF 307;3112353592;Bogota D.C.;Bogota, D.C.;NULL;NULL;facturacionvygproyectos@gmail.com;Constructora;6;FELIPE CASTRO;3133227953;JUAN VICENTE PAEZ OSPINA;NO;ACTIVO;20/05/2026 14:36
